numac,codeinsee,ville,lumiere,intersection,atmospherique,collision,route,tues,hospitalises,leger,indemnes,gravite,latitude,longitude
444101,95250,Fosses,5,1,1,6,3,1,0,0,1,100,49.1,2.492
444102,95430,Montsoult,3,1,2,2,2,1,0,0,2,100,49.076,2.323
444103,95197,Deuil-la-Barre,2,2,2,6,3,1,0,0,1,100,48.96396,2.32178
444104,95306,Herblay,1,1,1,2,4,1,0,0,1,100,48.99479,2.16431
444106,95252,Franconville,1,3,1,6,4,1,0,0,1,100,48.99092,2.23227
444107,95585,Sarcelles,5,1,1,6,4,1,0,0,1,100,48.984131,2.387327
444109,95176,Cormeilles-en-Parisis,1,9,1,6,9,1,0,0,1,100,48.83104,2.3219
444110,95555,Saint-Gratien,1,6,1,3,3,1,0,0,1,100,48.96761,2.28437
444111,95051,Beauchamp,1,1,2,1,4,1,0,0,1,100,49.01398,2.18313
444112,95018,Argenteuil,1,2,1,2,4,1,0,0,1,100,48.9474,2.25255
444113,95313,L'Isle-Adam,1,9,1,5,3,1,0,0,2,100,49.11209,2.2195
444114,95539,Saint-Brice-sous-Foret,1,1,1,7,4,1,0,0,0,100,49.00371,2.35626
444115,95585,Sarcelles,1,1,1,7,4,1,0,0,1,100,48.994437,2.378749
444116,95018,Argenteuil,5,1,1,2,4,1,0,0,1,100,48.95951,2.25796
444120,95554,Saint-Gervais,1,1,1,2,3,1,0,0,1,100,49.183,1.744
444122,95313,L'Isle-Adam,1,2,1,3,3,1,0,0,1,100,49.10751,2.22096
444124,95134,Champagne-sur-Oise,5,1,2,1,3,1,0,0,1,100,49.138,2.239
444125,95018,Argenteuil,5,1,8,6,3,1,0,0,0,100,48.94305,2.20663
444126,95539,Saint-Brice-sous-Foret,2,1,2,7,3,1,0,0,0,100,48.995782,2.351819
444127,95002,Ableiges,3,1,3,6,3,1,0,0,0,100,49.0673,1.9621
444128,95392,Meriel,3,9,4,6,3,1,0,0,0,100,49.0868,2.207
444129,95510,Puiseux-Pontoise,3,1,5,2,3,1,0,0,1,100,49.0605,2.01719
444130,95042,Baillet-en-France,1,1,1,7,2,1,0,0,0,100,49.056927,2.293603
444131,95527,Roissy-en-France,3,1,3,2,1,1,0,0,1,100,48.9811,2.4999
444132,95658,Vigny,1,1,1,6,3,1,0,0,0,100,49.0843,1.9274
444133,95424,Montigny-les-Cormeilles,5,1,1,6,3,1,0,0,0,100,48.99634,2.20249
444134,95061,Bethemont-la-Foret,1,1,1,7,2,1,0,0,0,100,49.0678,2.2547
444135,95257,La Frette-sur-Seine,1,3,1,6,4,1,0,0,0,100,48.9805,2.182
444136,95298,Haravilliers,5,2,1,6,3,1,0,0,0,100,49.1737,2.04809
444137,95355,Magny-en-Vexin,5,1,1,6,4,1,0,0,0,100,49.16,1.801
444138,95018,Argenteuil,1,5,1,1,4,1,0,0,1,100,48.9555,2.2248
444139,95527,Roissy-en-France,1,1,1,6,6,1,0,0,1,100,49.0021,2.5192
444140,95427,Montmagny,1,1,1,6,3,1,0,0,1,100,48.9581,2.3299
444141,95256,Frepillon,1,1,1,3,2,1,0,0,0,100,49.0582,2.2093
444142,95352,Luzarches,1,1,3,6,3,1,0,0,0,100,49.11,2.441
444143,95042,Baillet-en-France,3,1,8,1,4,1,0,0,1,100,49.0571,2.2973
444144,95370,Marines,2,1,2,6,3,1,0,0,0,100,49.1596,1.9762
444145,95500,Pontoise,1,1,1,6,4,1,0,0,1,100,49.04831,2.09437
444146,95280,Goussainville,3,1,1,1,3,1,0,0,1,100,49.01876,2.463
444147,95252,Franconville,5,2,2,6,4,1,0,0,0,100,48.9885,2.2303
444148,95271,Genicourt,2,6,2,6,3,1,0,0,0,100,49.0799,2.0711
444149,95637,Vaureal,5,1,2,6,3,1,0,0,1,100,49.0319,2.0251
444150,95023,Arronville,1,1,2,6,3,1,0,0,0,100,49.1881,2.1257
444151,95024,Arthies,1,1,3,1,3,1,0,0,1,100,49.1101,1.7909
444152,95500,Pontoise,1,1,1,6,3,1,0,0,2,100,49.0538,2.1051
444153,95585,Sarcelles,1,1,1,6,3,1,0,0,0,100,48.9962,2.3871
444154,95476,Osny,5,1,1,2,4,1,0,0,2,100,49.0557,2.0554
444155,95306,Herblay,1,1,1,6,1,1,0,0,0,100,49.001727,2.171503
444156,95452,Nointel,1,1,1,6,3,1,0,0,0,100,49.1342,2.2823
444157,95120,Butry-sur-Oise,1,1,1,3,4,1,0,0,1,100,49.0843,2.2005
444160,95607,Taverny,1,9,1,6,4,1,0,0,1,100,49.0277,2.2152
444161,95028,Attainville,1,1,1,6,3,1,0,0,0,100,49.0695,2.3407
444162,95427,Montmagny,1,1,1,6,4,1,0,0,0,100,48.9715,2.3477
444163,95535,Sagy,3,1,2,6,3,1,0,0,0,100,49.0436,1.9536
444164,95572,Saint-Ouen-l'Aumone,1,1,3,6,3,1,0,0,1,100,49.0409,2.1051
444165,95256,Frépillon,3,1,1,7,1,1,0,0,0,100,49.039214,2.191556
444166,95554,Saint-Gervais,2,1,2,1,3,1,0,0,1,100,49.1753,1.7527
444167,95392,Meriel,5,1,3,6,3,1,0,0,1,100,49.0825,2.2061
444168,95379,Maudetour-en-Vexin,1,1,8,6,3,1,0,0,0,100,49.1174,1.7906
444169,95008,Aincourt,1,1,1,7,3,1,0,0,0,100,49.0731,1.7821
444170,95554,Saint-Gervais,3,1,1,6,3,1,0,0,0,100,49.1754,1.7524
444171,95012,Amenucourt,3,1,1,6,3,1,0,0,0,100,49.113,1.6499
444172,95002,Ableiges,5,1,1,6,3,1,0,0,0,100,49.0921,1.9829
444173,95504,Presles,2,1,5,2,1,1,0,0,1,100,49.1087,2.2569
444174,95018,Argenteuil,1,1,1,6,3,1,0,0,1,100,48.9559,2.2315
444175,95018,Argenteuil,1,1,1,5,3,1,0,0,2,100,48.9436,2.2587
444176,95018,Argenteuil,1,1,1,6,4,1,0,0,2,100,48.9543,2.2211
444177,95555,Saint-Gratien,1,1,1,6,3,1,0,0,1,100,48.9748,2.2929
444178,95491,Le Plessis-Bouchard,1,6,1,6,3,1,0,0,1,100,49.0009,2.2404
444179,95277,Gonesse,3,1,1,6,3,1,0,0,3,100,48.9639,2.4518
444180,95585,Sarcelles,1,1,5,3,4,1,0,0,1,100,49.0026,2.3817
444181,95680,Villiers-le-Bel,1,1,1,6,3,1,0,0,2,100,49.0004,2.3938
444182,95563,Saint-Leu-la-Foret,1,3,1,3,1,1,0,0,1,100,49.0063,2.2454
444183,95607,Taverny,1,3,1,1,4,1,0,0,1,100,49.0237,2.2247
444184,95500,Pontoise,3,1,1,7,1,1,0,0,1,100,49.0424,2.0787
446120,75019,Paris,5,1,1,6,4,1,0,1,1,100.43,48.8165,2.34402
446121,75019,Paris,1,1,1,3,4,1,0,1,0,100.43,48.87614,2.38104
446122,75006,Paris,5,1,1,2,4,1,0,1,1,100.43,48.85461,2.34254
446123,75020,Paris,1,1,1,6,4,1,0,1,0,100.43,48.86505,2.39442
446124,75011,Paris,5,1,3,6,4,1,0,1,0,100.43,48.86603,2.36633
446125,75115,Paris,1,1,1,6,4,1,0,1,1,100.43,48.83128,2.30243
446126,75101,Paris,5,2,1,6,4,1,0,1,1,100.43,48.85683,2.34111
446127,75109,Paris,1,1,1,6,4,1,0,1,0,100.43,48.87516,2.33713
446128,75111,Paris,5,1,1,6,4,1,0,1,0,100.43,48.86674,2.36681
446129,75114,Paris,4,1,1,6,4,1,0,1,2,100.43,48.82478,2.32594
446130,75115,Paris,5,1,9,6,4,1,0,1,2,100.43,48.83021,2.32594
446131,75120,Paris,1,1,1,2,4,1,0,1,1,100.43,48.8165,2.34402
446132,75108,Paris,1,2,1,6,4,1,0,1,1,100.43,48.86839,2.3022
446133,75108,Paris,1,1,1,6,4,1,0,1,1,100.43,48.87554,2.31902
446134,75112,Paris,5,4,1,3,4,1,0,1,0,100.43,48.82285,2.43132
446135,75112,Paris,1,1,1,3,4,1,0,1,0,100.43,48.8348,2.43745
446136,75115,Paris,5,2,2,3,4,1,0,1,1,100.43,48.84116,2.29127
446137,75119,Paris,1,5,1,6,4,1,0,1,2,100.43,48.87967,2.39958
446138,75112,Paris,1,1,1,6,4,1,0,1,1,100.43,48.84764,2.40418
446139,75112,Paris,5,1,1,6,4,1,0,1,0,100.43,48.84016,2.37455
446140,75119,Paris,1,1,1,6,4,1,0,1,0,100.43,48.87967,2.39958
446141,75108,Paris,1,1,1,6,4,1,0,1,0,100.43,48.87898,2.30239
446142,75115,Paris,5,1,1,6,4,1,0,1,0,100.43,48.8546,2.28887
446143,75108,Paris,1,1,1,2,4,1,0,1,0,100.43,48.85929,2.34344
446144,75118,Paris,5,1,1,6,4,1,0,1,1,100.43,48.88393,2.32836
446145,75101,Paris,2,1,1,6,4,1,0,1,0,100.43,48.85929,2.34344
446146,75112,Paris,1,1,1,6,4,1,0,1,0,100.43,48.83725,2.40195
446166,77123,Compans,3,2,2,6,2,1,0,1,0,100.43,48.98938,2.66936
446167,77028,Beautheil,1,1,3,3,3,1,0,1,0,100.43,48.755928,3.116651
446168,77186,Fontainebleau,3,1,8,5,3,1,0,1,1,100.43,48.430098,2.661374
446169,77372,Pomponne,3,1,5,7,1,1,0,1,0,100.43,48.87981,2.66808
446170,77440,Sammeron,5,1,1,1,3,1,0,1,0,100.43,48.95,3.07
446171,77210,La Grande-Paroisse,1,2,1,3,4,1,0,1,0,100.43,48.37847,2.89468
446172,77186,Fontainebleau,1,1,1,3,3,1,0,1,0,100.43,48.430525,2.660966
446173,77288,Melun,1,1,1,6,4,1,0,1,1,100.43,48.549778,2.657126
446174,77192,Fontenay-Tresigny,3,1,1,6,2,1,0,1,0,100.43,48.72,2.85
446175,77320,Mouroux,5,3,5,3,3,1,0,1,1,100.43,48.81736,3.05613
446176,77251,Lieusaint,3,1,3,5,1,1,0,1,5,100.43,48.617914,2.555379
446177,77186,Fontainebleau,1,2,1,3,3,1,0,1,1,100.43,48.37268,2.64332
446178,77182,La Ferte-Gaucher,1,1,1,3,3,1,0,1,0,100.43,48.792,3.303
446179,77127,Coubert,1,1,8,6,3,1,0,1,0,100.43,48.679,2.684
446180,77073,Chalautre-la-Petite,1,1,1,1,3,1,0,1,0,100.43,48.533574,3.311719
446181,77251,Lieusaint,2,6,1,7,9,1,0,1,1,100.43,48.63882,3.45699
446182,77440,Sammeron,1,1,2,1,3,1,0,1,0,100.43,48.956,3.049
446183,77099,Chateau-Landon,3,1,5,1,3,1,0,1,0,100.43,48.161,2.695
446184,77114,Chevry-Cossigny,3,1,1,3,3,1,0,1,0,100.43,48.71479,2.69709
446186,77296,Moissy-Cramayel,1,1,2,1,3,1,0,1,7,100.43,48.63039,2.61833
446188,77020,Bannost-Villegagnon,3,1,1,1,2,1,0,1,0,100.43,48.69,3.204
446189,77085,Chanteloup-en-Brie,3,1,1,6,3,1,0,1,0,100.43,48.862059,2.745423
446190,77284,Meaux,5,1,8,6,4,1,0,1,0,100.43,48.9572,2.92755
446191,77142,Crecy-la-Chapelle,3,1,9,2,3,1,0,1,0,100.43,48.851,2.945
446194,77055,Brou-sur-Chantereine,3,1,1,6,3,1,0,1,0,100.43,48.882491,2.635204
446195,77517,Villevaudé,3,1,5,6,3,1,0,1,0,100.43,48.906497,2.671418
446196,77186,Fontainebleau,1,2,1,3,3,1,0,1,0,100.43,48.41321,2.7061
446197,77276,Mareuil-les-Meaux,4,1,1,1,3,1,0,1,0,100.43,49.13466,3.076651
446198,77475,Trilport,3,1,3,2,2,1,0,1,0,100.43,48.957876,2.950559
446199,77482,Varennes-sur-Seine,1,3,1,3,3,1,0,1,0,100.43,48.373403,2.919868
446203,78498,Poissy,1,1,1,6,2,1,0,1,0,100.43,48.916352,2.015948
446204,78238,Flins-sur-Seine,1,9,1,3,5,1,0,1,0,100.43,48.97656,1.86159
446206,78490,Plaisir,1,1,1,6,3,1,0,1,0,100.43,48.83462,1.94264
446207,78389,Mere,1,1,1,1,3,1,0,1,0,100.43,48.805,1.816
446208,78401,Meulan-en-Yvelines,5,2,1,3,3,1,0,1,1,100.43,48.99986,1.90758
446209,78299,Hardricourt,2,1,1,3,3,1,0,1,2,100.43,49.00357,1.89798
446211,78238,Flins-sur-Seine,3,1,1,6,3,1,0,1,0,100.43,48.959967,1.875053
446212,78551,Saint-Germain-en-Laye,3,1,1,6,2,1,0,1,0,100.43,48.942463,2.095256
446213,78361,Mantes-la-Jolie,1,1,1,6,4,1,0,1,0,100.43,49.0053,1.6853
446215,78168,Coignieres,2,2,1,3,2,1,0,1,1,100.43,48.7485,1.92503
446216,78545,Saint-Cyr-l'Ecole,1,1,1,6,4,1,0,1,0,100.43,48.8063,2.05731
446217,78320,Jeufosse,1,1,1,1,3,1,0,1,0,100.43,49.0285,1.54824
446218,78238,Flins-sur-Seine,1,1,1,7,1,1,0,1,0,100.43,48.97013,1.87143
446219,78545,Saint-Cyr-l'Ecole,1,1,1,7,1,1,0,1,0,100.43,48.80442,2.07201
446220,78030,Auffargis,1,1,3,6,3,1,0,1,0,100.43,48.658,1.90451
446221,78646,Versailles,1,1,1,6,4,1,0,1,2,100.43,48.8085,2.15188
446222,78531,Rosny-sur-Seine,1,1,1,5,3,1,0,1,1,100.43,48.9999,1.63997
446223,78524,Rocquencourt,1,1,1,4,1,1,0,1,1,100.43,48.8412,2.10685
446224,78220,Les Essarts-le-Roi,1,1,1,3,3,1,0,1,0,100.43,48.714783,1.854552
446435,91645,Verrieres-le-Buisson,1,1,1,3,3,1,0,1,0,100.43,48.738003,2.255683
446436,91687,Viry-Chatillon,5,1,1,7,2,1,0,1,0,100.43,48.68354,2.37643
446437,91687,Viry-Chatillon,2,1,1,7,4,1,0,1,0,100.43,48.67601,2.38917
446438,91421,Montgeron,5,1,1,7,2,1,0,1,0,100.43,48.710376,2.441733
446440,91421,Montgeron,1,1,1,7,3,1,0,1,1,100.43,48.71112,2.45051
446442,91477,Palaiseau,1,1,1,6,9,1,0,1,4,100.43,48.71535,2.253985
446443,91228,Evry,1,1,1,6,3,1,0,1,0,100.43,48.62428,2.44001
446444,91286,Grigny,1,1,1,6,4,1,0,1,1,100.43,48.65918,2.38902
446446,91617,Tigery,1,1,1,2,2,1,0,1,1,100.43,48.65,2.536
446447,91174,Corbeil-Essonnes,5,1,9,6,2,1,0,1,3,100.43,48.61045,2.46259
446448,91136,Champlan,3,1,1,6,1,1,0,1,0,100.43,48.713817,2.276457
446449,92007,Bagneux,1,1,1,6,2,1,0,1,0,100.43,48.79188,2.32001
446450,92026,Courbevoie,5,1,1,7,2,1,0,1,0,100.43,48.88843,2.25057
446451,92050,Nanterre,5,4,1,1,4,1,0,1,0,100.43,48.906801,2.219478
446452,92050,Nanterre,1,1,1,3,2,1,0,1,0,100.43,48.88664,2.20673
446453,92051,Neuilly-sur-Seine,5,1,1,6,2,1,0,1,2,100.43,48.88559,2.25707
446454,92076,Vaucresson,1,1,1,3,9,1,0,1,0,100.43,48.82759,2.15153
446455,92004,Asnieres-sur-Seine,1,1,1,6,4,1,0,1,0,100.43,48.92656,2.27826
446456,92036,Gennevilliers,5,1,1,6,3,1,0,1,1,100.43,48.924655,2.29456
446457,92004,Asnieres-sur-Seine,5,1,1,1,3,1,0,1,0,100.43,48.91311,2.31097
446458,92004,Asnieres-sur-Seine,5,1,1,1,4,1,0,1,0,100.43,48.91211,2.30129
446459,92009,Bois-Colombes,1,1,1,6,3,1,0,1,0,100.43,48.91706,2.26547
446460,92024,Clichy,5,1,2,6,3,1,0,1,2,100.43,48.9075,2.30017
446461,92051,Neuilly-sur-Seine,5,2,1,3,3,1,0,1,0,100.43,48.8949,2.26637
446462,92063,Rueil-Malmaison,1,1,1,6,3,1,0,1,0,100.43,48.88114,2.18447
446463,93066,Saint-Denis,1,1,8,1,2,1,0,1,0,100.43,48.947149,2.357575
446464,93050,Neuilly-sur-Marne,1,3,2,5,3,1,0,1,1,100.43,48.867481,2.528787
446465,93039,L'Ile-Saint-Denis,5,2,1,3,4,1,0,1,0,100.43,48.94389,2.33548
446466,93010,Bondy,2,1,2,6,4,1,0,1,0,100.43,48.897508,2.47729
446467,93049,Neuilly-Plaisance,1,1,7,3,2,1,0,1,0,100.43,48.85243,2.51149
446468,93070,Saint-Ouen,5,3,1,3,3,1,0,1,1,100.43,48.909351,2.344253
446469,93063,Romainville,3,1,1,6,1,1,0,1,0,100.43,48.876801,2.443453
446470,93066,Saint-Denis,3,1,1,6,1,1,0,1,2,100.43,48.919637,2.357426
446471,93029,Drancy,5,3,1,3,3,1,0,1,1,100.43,48.91985,2.45138
446472,93053,Noisy-le-Sec,1,1,1,1,9,1,0,1,0,100.43,48.87239,2.41247
446473,93062,Le Raincy,1,1,1,6,4,1,0,1,0,100.43,48.8986,2.51686
446474,93073,Tremblay-en-France,5,1,1,6,1,1,0,1,0,100.43,48.968034,2.564084
446475,93057,Les Pavillons-sous-Bois,5,2,1,1,4,1,0,1,0,100.43,48.915,2.50102
446476,93010,Bondy,1,1,1,5,1,1,0,1,4,100.43,48.892741,2.472825
446477,93066,Saint-Denis,5,1,1,1,1,1,0,1,0,100.43,48.920257,2.357404
446478,93051,Noisy-le-Grand,1,1,1,2,1,1,0,1,0,100.43,48.8356,2.56509
446479,93001,Aubervilliers,5,1,1,1,2,1,0,1,0,100.43,48.9028,2.391
446480,94043,Le Kremlin-Bicetre,1,1,1,7,4,1,0,1,0,100.43,48.8065,2.3547
446481,94017,Champigny-sur-Marne,2,2,1,3,4,1,0,1,0,100.43,48.82352,2.50423
446482,94052,Nogent-sur-Marne,1,1,1,6,4,1,0,1,1,100.43,48.83829,2.4908
446483,94078,Villeneuve-Saint-Georges,1,4,1,3,2,1,0,1,0,100.43,48.7514,2.44534
446484,94076,Villejuif,1,1,1,6,2,1,0,1,0,100.43,48.801,2.3649
446485,94081,Vitry-sur-Seine,1,3,1,1,3,1,0,1,0,100.43,48.7886,2.37711
446486,94075,Villecresnes,3,1,1,3,4,1,0,1,0,100.43,48.72083,2.52437
446487,94068,Saint-Maur-des-Fosses,5,1,1,1,3,1,0,1,0,100.43,48.80699,2.47662
446488,94069,Saint-Maurice,3,1,1,5,1,1,0,1,5,100.43,48.8163,2.44574
446489,95500,Pontoise,1,9,1,2,1,1,0,1,0,100.43,49.040006,2.083969
446490,95256,Frépillon,1,1,1,5,2,1,0,1,2,100.43,49.055638,2.20329
446491,95241,Fontenay-en-Parisis,1,1,3,1,3,1,0,1,0,100.43,49.043,2.446
446493,95252,Franconville,5,1,1,7,1,1,0,1,1,100.43,48.980837,2.224603
446495,95527,Roissy-en-France,1,1,1,2,1,1,0,1,1,100.43,48.998606,2.519903
446496,95680,Villiers-le-Bel,1,1,1,6,4,1,0,1,0,100.43,49.00522,2.39598
446497,95652,Viarmes,3,1,1,6,3,1,0,1,0,100.43,49.14,2.378
446498,95019,Arnouville,1,3,2,7,4,1,0,1,0,100.43,48.9949,2.4171
446499,95116,Bruyeres-sur-Oise,1,1,2,5,3,1,0,1,1,100.43,49.1594,2.3181
446500,95487,Persan,3,4,1,3,3,1,0,1,2,100.43,49.1515,2.2473
446501,95127,Cergy,4,1,3,5,2,1,0,1,2,100.43,49.0551,2.0522
446502,95313,L'Isle-Adam,2,1,8,6,1,1,0,1,0,100.43,49.1238,2.2533
446503,95585,Sarcelles,3,1,1,1,3,1,0,1,0,100.43,48.9813,2.3694
446878,75005,Paris,5,1,1,6,4,1,0,2,0,100.86,48.83914,2.35912
446879,75006,Paris,5,1,1,6,4,1,0,2,0,100.86,48.83971,2.33663
446880,75113,Paris,5,9,1,5,4,1,0,2,0,100.86,48.83298,2.37876
446882,75107,Paris,4,1,1,6,4,1,0,2,0,100.86,48.85143,2.31445
446883,75112,Paris,5,1,1,3,4,1,0,2,0,100.86,48.8165,2.34402
446884,75104,Paris,2,1,1,6,4,1,0,2,0,100.86,48.85071,2.36097
446890,77028,Beautheil,3,1,1,1,3,1,0,2,0,100.86,48.7474,3.07981
446891,77373,Pontault-Combault,2,1,1,5,2,1,0,2,5,100.86,48.78631,2.61795
446892,77114,Chevry-Cossigny,1,1,1,5,3,1,0,2,1,100.86,48.71479,2.69709
446893,77487,Vaux-le-Penil,3,2,2,2,3,1,0,2,0,100.86,48.5223,2.68394
446895,77186,Fontainebleau,1,1,2,3,3,1,0,2,0,100.86,48.417911,2.694584
446896,77175,Evry-Gregy-sur-Yerre,2,1,1,5,1,1,0,2,1,100.86,48.6479,2.62179
446897,77186,Fontainebleau,3,1,2,7,3,1,0,2,0,100.86,48.404762,2.776537
446900,78621,Trappes,5,1,3,6,4,1,0,2,0,100.86,48.78721,1.97245
446901,78297,Guyancourt,5,1,9,6,3,1,0,2,0,100.86,48.7754,2.09212
446902,78646,Versailles,1,1,1,1,3,1,0,2,0,100.86,48.7893,2.12548
446903,78624,Triel-sur-Seine,5,1,2,3,3,1,0,2,0,100.86,48.9584,2.01768
446904,78310,Houdan,1,1,1,1,4,1,0,2,0,100.86,48.7949,1.58675
446905,78440,Les Mureaux,1,2,1,3,4,1,0,2,0,100.86,48.98378,1.91528
446936,91041,Avrainville,5,1,1,2,2,1,0,2,1,100.86,48.574,2.234
446937,91161,Chilly-Mazarin,1,1,1,5,3,1,0,2,2,100.86,48.713005,2.315147
446938,91617,Tigery,2,2,1,5,2,1,0,2,5,100.86,48.663,2.518
446939,91479,Paray-Vieille-Poste,1,1,1,6,9,1,0,2,0,100.86,48.72297,2.37061
446940,91347,Longpont-sur-Orge,1,3,1,3,3,1,0,2,0,100.86,48.63492,2.28774
446941,91599,Soisy-sur-Ecole,3,2,1,3,3,1,0,2,0,100.86,48.482,2.473
446942,91570,Saint-Michel-sur-Orge,1,6,1,3,4,1,0,2,0,100.86,48.629012,2.299369
446943,92012,Boulogne-Billancourt,1,1,1,5,3,1,0,2,0,100.86,48.82982,2.25611
446944,92032,Fontenay-aux-Roses,5,1,2,6,3,1,0,2,2,100.86,48.787873,2.297916
446945,93013,Le Bourget,4,1,1,6,1,1,0,2,5,100.86,48.940703,2.424789
446946,93048,Montreuil,5,2,1,3,2,1,0,2,2,100.86,48.86963,2.44932
446948,94054,Orly,1,1,1,6,3,1,0,2,0,100.86,48.74552,2.3832
446949,94077,Villeneuve-le-Roi,1,1,1,4,3,1,0,2,3,100.86,48.7283,2.44306
446950,95527,Roissy-en-France,3,1,8,2,1,1,0,2,0,100.86,48.983566,2.501535
446951,95042,Baillet-en-France,1,1,1,7,1,1,0,2,0,100.86,49.056927,2.293603
447066,77371,Pommeuse,1,1,1,1,3,1,0,3,0,101.29,48.8216,3.02144
447067,77145,Crisenoy,1,1,1,4,2,1,0,3,1,101.29,48.597,2.726
447068,77371,Pommeuse,3,1,2,3,3,1,0,3,0,101.29,48.83286,3.003559
447069,78517,Rambouillet,1,1,1,2,2,1,0,3,0,101.29,48.647272,1.843501
447082,91689,Wissous,1,1,2,5,1,1,0,3,2,101.29,48.729353,2.314509
447083,92060,Le Plessis-Robinson,1,1,1,5,3,1,0,3,3,101.29,48.779892,2.262543
447084,92026,Courbevoie,5,2,1,3,2,1,0,3,1,101.29,48.88843,2.25057
447085,94078,Villeneuve-Saint-Georges,2,1,1,1,2,1,0,3,0,101.29,48.72813,2.44656
447086,95018,Argenteuil,1,3,1,1,3,1,0,3,0,101.29,48.9526,2.2349
447087,95523,La Roche-Guyon,1,1,1,5,3,1,0,3,0,101.29,49.0864,1.6412
447135,75104,Paris,5,1,1,6,4,1,0,4,0,101.72,48.85929,2.34344
447139,93066,Saint-Denis,2,1,1,3,1,1,0,4,0,101.72,48.918706,2.357318
447148,91223,Etampes,5,1,1,4,2,1,0,5,3,102.15,48.415683,2.130234
447149,95535,Sagy,1,2,1,3,3,1,0,5,0,102.15,49.0485,1.9558
447158,91136,Champlan,1,1,2,5,1,1,0,10,4,104.3,48.713503,2.278496
449456,75020,Paris,5,1,1,6,4,1,1,0,0,110.8,48.86818,2.3876
449457,75016,Paris,5,2,1,6,4,1,1,0,0,110.8,48.84595,2.44428
449458,75006,Paris,5,2,1,3,4,1,1,0,1,110.8,48.85592,2.32551
449459,75116,Paris,5,2,1,6,4,1,1,0,1,110.8,48.83917,2.26137
449460,75106,Paris,1,1,1,6,4,1,1,0,1,110.8,48.85781,2.33658
449461,75118,Paris,1,1,1,6,4,1,1,0,0,110.8,48.89752,2.32895
449462,75116,Paris,5,1,1,6,4,1,1,0,0,110.8,48.85793,2.28788
449463,75110,Paris,5,2,1,3,4,1,1,0,1,110.8,48.87548,2.3592
449464,75104,Paris,5,1,1,6,4,1,1,0,0,110.8,48.85234,2.3606
449465,75116,Paris,5,1,1,6,4,1,1,0,0,110.8,48.86419,2.27241
449466,75110,Paris,4,1,1,2,4,1,1,0,1,110.8,48.87338,2.3344
449467,75116,Paris,1,1,1,5,1,1,1,0,4,110.8,48.848434,2.241126
449468,75110,Paris,5,3,1,3,4,1,1,0,1,110.8,48.87061,2.3483
449469,75119,Paris,5,1,1,6,4,1,1,0,0,110.8,48.89891,2.38165
449518,77186,Fontainebleau,1,1,3,1,3,1,1,0,0,110.8,48.408877,2.686125
449519,77374,Pontcarré,2,1,2,1,3,1,1,0,1,110.8,48.801575,2.70775
449520,77453,Sivry-Courtry,1,1,1,3,3,1,1,0,1,110.8,48.551,2.772
449521,77431,Saint-Pierre-les-Nemours,3,1,1,2,1,1,1,0,5,110.8,48.294,2.685
449522,77249,Lesigny,3,1,2,6,2,1,1,0,0,110.8,48.748763,2.613756
449523,77142,Crecy-la-Chapelle,1,1,1,1,3,1,1,0,1,110.8,48.871,2.87
449525,77186,Fontainebleau,3,1,1,6,3,1,1,0,0,110.8,48.40885,2.686393
449526,77373,Pontault-Combault,3,1,1,7,2,1,1,0,0,110.8,48.771432,2.626136
449528,77517,Villevaudé,1,1,1,1,3,1,1,0,0,110.8,48.906497,2.671418
449530,77374,Pontcarré,3,1,9,6,3,1,1,0,2,110.8,48.801575,2.70775
449534,77164,Echouboulains,1,1,1,3,1,1,1,0,4,110.8,48.448,2.907
449535,77316,Moret-sur-Loing,1,1,1,5,4,1,1,0,1,110.8,48.37702,2.82039
449536,77517,Villevaude,3,1,1,1,3,1,1,0,1,110.8,48.90357,2.66817
449537,77379,Provins,5,6,5,1,3,1,1,0,0,110.8,48.56849,3.26205
449538,77195,Fouju,3,1,2,1,3,1,1,0,0,110.8,48.592,2.766
449539,77451,Signy-Signets,3,1,1,5,3,1,1,0,2,110.8,48.934,3.077
449540,77359,Perthes,3,1,8,1,3,1,1,0,0,110.8,48.484,2.559
449541,77018,Bailly-Romainvilliers,5,1,1,3,3,1,1,0,2,110.8,48.84918,2.83396
449542,77305,Montereau-Fault-Yonne,5,6,1,7,4,1,1,0,1,110.8,48.39616,2.95333
449543,77409,Saint-Germain-Laval,1,1,1,1,3,1,1,0,0,110.8,48.403467,2.975449
449544,77473,Treuzy-Levelay,1,1,9,3,3,1,1,0,0,110.8,48.281,2.769
449545,77288,Melun,1,1,1,6,4,1,1,0,0,110.8,48.5435,2.67565
449546,77081,Champdeuil,1,1,1,3,2,1,1,0,1,110.8,48.620820.81,2.729860.046
449547,77186,Fontainebleau,1,1,1,3,3,1,1,0,0,110.8,48.464383,2.667663
449548,77070,Chailly-en-Brie,1,1,1,1,3,1,1,0,0,110.8,48.80251,3.12025
449549,77186,Fontainebleau,3,1,2,7,3,1,1,0,2,110.8,48.46081,2.63921
449550,77186,Fontainebleau,3,1,1,6,3,1,1,0,0,110.8,48.46081,2.63921
449552,77437,Saint-Soupplets,1,1,1,5,3,1,1,0,2,110.8,49.0426,2.77137
449553,77398,Sablonnieres,1,1,6,1,3,1,1,0,0,110.8,48.858,3.27968
449555,77336,Neufmoutiers-en-Brie,1,1,1,3,3,1,1,0,0,110.8,48.7517,2.81705
